year,pmid,author,coauthor,apid,cpid
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Demetri D. Spyropoulos,1961,3079
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,William David Stoll,1961,3103
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Abby Jo Swanson Kazley,1961,3126
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Ira R. Willner,1961,3279
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Hongjun  Wang,1961,3444
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Venkat Krishnan Ramshesh,1961,3530
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,William R. Hand,1961,3567
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Sachin Kantilal Patel,1961,3599
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,David J. Taber,1961,3643
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Titte Rajagopal Srinivas,1961,3764
2009-04-01T00:00:00,19390284,Kenneth D. Chavin,Satish N. Nadig,1961,3910
2009-04-01T00:00:00,19390284,David J. Taber,Prabhakar K. Baliga,3643,1817
2009-04-01T00:00:00,19390284,David J. Taber,Charles F. Bratton,3643,1892
2009-04-01T00:00:00,19390284,David J. Taber,Kenneth D. Chavin,3643,1961
2009-04-01T00:00:00,19390284,David J. Taber,Shannon Jordan Drayton,3643,2091
2009-04-01T00:00:00,19390284,David J. Taber,Leonard Ehianu Egede,3643,2113
2009-04-01T00:00:00,19390284,David J. Taber,Frank Anton Treiber,3643,2141
2009-04-01T00:00:00,19390284,David J. Taber,John W. Mcgillicuddy,3643,2636
2009-04-01T00:00:00,19390284,David J. Taber,Titte Rajagopal Srinivas,3643,3764
2009-04-01T00:00:00,19416166,Christian  Schwabe,Erika Elisabeth Bullesbach,2984,1912
2009-04-01T00:00:00,19425211,Kelly Stephenson Barth,Sudie  Back,3089,1801
2009-04-01T00:00:00,19425211,Kelly Stephenson Barth,Jeffrey J. Borckardt,3089,1876
2009-04-01T00:00:00,19425211,Kelly Stephenson Barth,Wendy E. Balliet,3089,3566
2009-04-01T00:00:00,19425432,James R Rieck,Tanju  Karanfil,4600,4761
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Salvatore  Chiaramida,3820,1971
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Philip  Costello,3820,2008
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Andrew D. Hardie,3820,2264
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Gary F. Headden,3820,2288
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Sameer Vijay Tipnis,3820,2953
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Richard R. Bayer,3820,3542
2009-04-01T00:00:00,19430351,Carlo Nicola De Cecco,Richard Wier Katzberg,3820,3738
2009-04-01T00:00:00,19439158,Mark B Hamner,Michael D. Horner,2257,2327
2009-04-01T00:00:00,19439158,Mark B Hamner,Zhewu  Wang,2257,3325
2009-04-01T00:00:00,19439158,Michael D. Horner,C. Lindsay L Devane,2327,2061
2009-04-01T00:00:00,19439158,Michael D. Horner,Clara E. Dismuke,2327,2071
2009-04-01T00:00:00,19439158,Michael D. Horner,Mark B Hamner,2327,2257
2009-04-01T00:00:00,19439158,Michael D. Horner,Kathryn  Kniele,2327,2461
2009-04-01T00:00:00,19439158,Michael D. Horner,Olga  Brawman-mintzer,2327,2672
2009-04-01T00:00:00,19439158,Michael D. Horner,Travis Henry Turner,2327,3186
2009-04-01T00:00:00,19439158,Michael D. Horner,Wendy Anne Muzzy,2327,3766
2009-04-01T00:00:00,19452880,Mark A. Schlautman,Elizabeth R. Carraway,4680,4521
2009-04-01T00:00:00,19452880,Mark A. Schlautman,Tanju  Karanfil,4680,4761
2009-04-01T00:00:00,19476790,Thomas E. Brothers,Alan C. Finley,1897,1732
2009-04-01T00:00:00,19476790,Thomas E. Brothers,William F. Conway,1897,2004
2009-04-01T00:00:00,19476790,Thomas E. Brothers,Bruce M. Elliott,1897,2118
2009-04-01T00:00:00,19476790,Thomas E. Brothers,Marcelo Silveira Guimaraes,1897,2235
2009-04-01T00:00:00,19476790,Thomas E. Brothers,Jacob G. Robison,1897,2904
2009-04-01T00:00:00,19476790,Thomas E. Brothers,Ricardo Tadayoshi Barbos Yamada,1897,3734
2009-04-01T00:00:00,19476790,Bruce M. Elliott,Thomas E. Brothers,2118,1897
2009-04-01T00:00:00,19476790,Bruce M. Elliott,Jacob G. Robison,2118,2904
2009-04-01T00:00:00,19476790,Bruce M. Elliott,Jean M. Ruddy,2118,4259
2009-04-01T00:00:00,19476790,Jacob G. Robison,Megan K. Baker,2904,1813
2009-04-01T00:00:00,19476790,Jacob G. Robison,Thomas E. Brothers,2904,1897
2009-04-01T00:00:00,19476790,Jacob G. Robison,Bruce M. Elliott,2904,2118
2009-04-01T00:00:00,19476790,Jacob G. Robison,Grady H. Hendrix,2904,2292
2009-04-01T00:00:00,19476790,Jacob G. Robison,Teresa J. Kelechi,2904,2427
2009-04-01T00:00:00,19480125,Janice D. Key,Linda Dowdee Marsh,2437,2605
2009-04-01T00:00:00,19480128,Janice D. Key,Linda Dowdee Marsh,2437,2605
2009-04-01T00:00:00,19615617,Erin A. Mcclure,Kevin M. Gray,3836,2222
2009-04-01T00:00:00,19615617,Erin A. Mcclure,Cassandra D. Gipson,3836,4035
2009-04-01T00:00:00,19679265,Susan Marie Lessner,Stephen Austin Fann,4424,3545
2009-04-01T00:00:00,19679265,Susan Marie Lessner,Narendra R Vyavahare,4424,4683
2009-04-01T00:00:00,19828900,Paul F. Jacques,Joseph Vanlear Dobson,2358,2081
2009-04-01T00:00:00,19828900,Paul F. Jacques,Sara Virella Kraft,2358,2473
2009-04-01T00:00:00,19828900,Paul F. Jacques,Natalie Pope Riley,2358,2764
2009-04-01T00:00:00,20161310,Berry S. Anderson,Mark S. George,1763,2195
2009-04-01T00:00:00,20161310,Berry S. Anderson,Xingbao  Li,1763,2554
2009-04-01T00:00:00,20161310,Berry S. Anderson,Edward Baron Short,1763,3021
2009-04-01T00:00:00,20161310,Berry S. Anderson,Arthur R. Smith,1763,3048
2009-04-01T00:00:00,20161310,Berry S. Anderson,Istvan  Takacs,1763,3133
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,James H. Abernathy,1876,1728
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Berry S. Anderson,1876,1763
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Thomas Karl Byrne,1876,1920
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Colleen Ann Hanlon,1876,1925
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Sallie  Campbell,1876,1930
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Patrick J. Cawley,1876,1945
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Harry A. Demos,1876,2056
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Shannon Jordan Drayton,1876,2091
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Mark S. George,1876,2195
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Anouk L. Grubaugh,1876,2231
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Mcleod Frampton Gwynette,1876,2241
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Joan  Herbert,1876,2296
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Katherine A. Morgan,1876,2698
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Patrick Mahlen O'neil,1876,2778
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Stefanie M. Owczarski,1876,2786
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Christopher G. Pelic,1876,2805
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Scott T. Reeves,1876,2872
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Donna Rae Roberts,1876,2901
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Ryan J. Gunselman,1876,2931
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Mary Lou Shoemaker,1876,3019
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Edward Baron Short,1876,3021
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Arthur R. Smith,1876,3048
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Kelly Stephenson Barth,1876,3089
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Istvan  Takacs,1876,3133
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Thomas I. Epperson,1876,3159
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Truman Roscoe Brown,1876,3176
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Thomas Whitley Uhde,1876,3188
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Eva R. Serber,1876,3548
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Sarah Kathryn Galloway,1876,3553
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Wendy E. Balliet,1876,3566
2009-04-01T00:00:00,20161310,Jeffrey J. Borckardt,Janice M. Hazy,1876,3661
2009-04-01T00:00:00,20161310,Mark S. George,James H. Abernathy,2195,1728
2009-04-01T00:00:00,20161310,Mark S. George,Berry S. Anderson,2195,1763
2009-04-01T00:00:00,20161310,Mark S. George,Jeffrey J. Borckardt,2195,1876
2009-04-01T00:00:00,20161310,Mark S. George,Colleen Ann Hanlon,2195,1925
2009-04-01T00:00:00,20161310,Mark S. George,Harry A. Demos,2195,2056
2009-04-01T00:00:00,20161310,Mark S. George,Edward Mark Kantor,2195,2125
2009-04-01T00:00:00,20161310,Mark S. George,Mark B Hamner,2195,2257
2009-04-01T00:00:00,20161310,Mark S. George,Karen J. Hartwell,2195,2277
2009-04-01T00:00:00,20161310,Mark S. George,Vanessa K. Hinson,2195,2309
2009-04-01T00:00:00,20161310,Mark S. George,Xingbao  Li,2195,2554
2009-04-01T00:00:00,20161310,Mark S. George,Patrick Mahlen O'neil,2195,2778
2009-04-01T00:00:00,20161310,Mark S. George,Christopher G. Pelic,2195,2805
2009-04-01T00:00:00,20161310,Mark S. George,Scott T. Reeves,2195,2872
2009-04-01T00:00:00,20161310,Mark S. George,Donna Rae Roberts,2195,2901
2009-04-01T00:00:00,20161310,Mark S. George,Ryan J. Gunselman,2195,2931
2009-04-01T00:00:00,20161310,Mark S. George,Edward Baron Short,2195,3021
2009-04-01T00:00:00,20161310,Mark S. George,Arthur R. Smith,2195,3048
2009-04-01T00:00:00,20161310,Mark S. George,Kenneth M. Spicer,2195,3074
2009-04-01T00:00:00,20161310,Mark S. George,Kelly Stephenson Barth,2195,3089
2009-04-01T00:00:00,20161310,Mark S. George,Istvan  Takacs,2195,3133
2009-04-01T00:00:00,20161310,Mark S. George,Thomas I. Epperson,2195,3159
2009-04-01T00:00:00,20161310,Mark S. George,Truman Roscoe Brown,2195,3176
2009-04-01T00:00:00,20161310,Mark S. George,James J. Prisciandaro,2195,3676
2009-04-01T00:00:00,20161310,Mark S. George,Sarah Louise Logan,2195,4362
2009-04-01T00:00:00,20205006,Katherine Regan Sterba,Dee Walker Ford,2480,2165
2009-04-01T00:00:00,20205006,Katherine Regan Sterba,Marvella Elizabeth Ford,2480,2166
2009-04-01T00:00:00,20205006,Katherine Regan Sterba,Kristin  Wallace,2480,2485
2009-04-01T00:00:00,20205006,Katherine Regan Sterba,Jane M. Zapka,2480,3320
2009-04-01T00:00:00,20356014,Stephen H. Foulger,Deep Raj Sharma,4536,4320
2009-04-01T00:00:00,20356014,Stephen H. Foulger,Igor A. Luzinov,4536,4647
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,James C. Oates,2202,2766
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Pengfei  Li,2202,4119
2009-04-02T00:00:00,19339986,Gary S. Gilkeson,Erin L Collins,2202,4322
2009-04-02T00:00:00,19344885,Eric T. Kimchi,Guangfu  Li,3842,3849
2009-04-02T00:00:00,19344885,Eric T. Kimchi,Kevin F. Staveley-o'carroll,3842,3882
2009-04-02T00:00:00,19344885,Kevin F. Staveley-o'carroll,Eric T. Kimchi,3882,3842
2009-04-02T00:00:00,19344885,Kevin F. Staveley-o'carroll,Guangfu  Li,3882,3849
2009-04-02T00:00:00,19345734,Truman Roscoe Brown,Tanya Nadine Turan,3176,3136
2009-04-02T00:00:00,19345734,Truman Roscoe Brown,Jens H. Jensen,3176,3457
2009-04-03T00:00:00,19342830,Julio Alejandro Chalela,Marc  Lapointe,1951,2510
2009-04-03T00:00:00,19342830,Julio Alejandro Chalela,Charles Martin Andrews,1951,3391
2009-04-03T00:00:00,19342830,Julio Alejandro Chalela,Nicole Marie Bohm,1951,3515
2009-04-03T00:00:00,19345353,William Thomas Creasman,Scott T. Eblen,2019,2104
2009-04-03T00:00:00,19345353,William Thomas Creasman,David Gerhard Hoel,2019,2315
2009-04-03T00:00:00,19345353,William Thomas Creasman,Matthew F. Kohler,2019,2467
2009-04-03T00:00:00,19345353,William Thomas Creasman,Jeffrey E. Korte,2019,2469
2009-04-03T00:00:00,19345353,William Thomas Creasman,James E. Madory,2019,2583
2009-04-03T00:00:00,19345353,William Thomas Creasman,Paul B. Underwood,2019,3195
2009-04-03T00:00:00,19345353,William Thomas Creasman,Jennifer Young Pierce,2019,3312
2009-04-03T00:00:00,19345569,Patrick D Gerard,John D Desjardins,4695,4581
2009-04-03T00:00:00,19346505,Kenneth Michael Cummings,Anthony J. Alberg,3469,1751
2009-04-03T00:00:00,19346505,Kenneth Michael Cummings,Matthew J. Carpenter,3469,1936
2009-04-03T00:00:00,19346505,Kenneth Michael Cummings,Graham Walter Warren,3469,3660
2009-04-03T00:00:00,19346505,Kenneth Michael Cummings,Luca  Paoletti,3469,3727
2009-04-04T00:00:00,19343331,George  Chumanov,Kenneth A Christensen,4540,4612
2009-04-04T00:00:00,19343331,George  Chumanov,Igor A. Luzinov,4540,4647
2009-04-04T00:00:00,19426195,Bruce W. Hollis,Sebastiano  Gattoni-celli,2322,2188
2009-04-04T00:00:00,19426195,Bruce W. Hollis,Donna D. Johnson,2322,2398
2009-04-04T00:00:00,19426195,Bruce W. Hollis,David T. Marshall,2322,2602
2009-04-04T00:00:00,19426195,Bruce W. Hollis,Stephen J. Savage,2322,2959
2009-04-04T00:00:00,19426195,Bruce W. Hollis,Sarah N. Taylor,2322,3141
2009-04-04T00:00:00,19426195,Bruce W. Hollis,Carol L. Wagner,2322,3229
2009-04-05T00:00:00,19345545,Christine M. Carr,Steven H. Saef,1938,2934
2009-04-05T00:00:00,19349285,Richard L. Klein,Samar M. Hammad,2449,2254
2009-04-05T00:00:00,19349285,Richard L. Klein,Soon Ho  Kwon,2449,2492
2009-04-05T00:00:00,19349285,Richard L. Klein,Mimi  Sohn,2449,3063
2009-04-05T00:00:00,19349285,Richard L. Klein,Gabriel  Virella,2449,3218
2009-04-05T00:00:00,19349285,Richard L. Klein,Maria F Lopes-virella,2449,3219
2009-04-05T00:00:00,19349285,Richard L. Klein,Mi-hye  Lee,2449,4083
2009-04-05T00:00:00,19351579,Johnell O Brooks,Ian D Walker,4595,4574
2009-04-05T00:00:00,19351579,Johnell O Brooks,Jennifer H Ogle,4595,4690
2009-04-05T00:00:00,19351579,Johnell O Brooks,Paul  Venhovens,4595,4699
2009-04-05T00:00:00,20633404,Mark S. George,James H. Abernathy,2195,1728
2009-04-05T00:00:00,20633404,Mark S. George,Berry S. Anderson,2195,1763
2009-04-05T00:00:00,20633404,Mark S. George,Jeffrey J. Borckardt,2195,1876
2009-04-05T00:00:00,20633404,Mark S. George,Colleen Ann Hanlon,2195,1925
2009-04-05T00:00:00,20633404,Mark S. George,Harry A. Demos,2195,2056
2009-04-05T00:00:00,20633404,Mark S. George,Edward Mark Kantor,2195,2125
2009-04-05T00:00:00,20633404,Mark S. George,Mark B Hamner,2195,2257
2009-04-05T00:00:00,20633404,Mark S. George,Karen J. Hartwell,2195,2277
2009-04-05T00:00:00,20633404,Mark S. George,Vanessa K. Hinson,2195,2309
2009-04-05T00:00:00,20633404,Mark S. George,Xingbao  Li,2195,2554
2009-04-05T00:00:00,20633404,Mark S. George,Patrick Mahlen O'neil,2195,2778
2009-04-05T00:00:00,20633404,Mark S. George,Christopher G. Pelic,2195,2805
2009-04-05T00:00:00,20633404,Mark S. George,Scott T. Reeves,2195,2872
2009-04-05T00:00:00,20633404,Mark S. George,Donna Rae Roberts,2195,2901
2009-04-05T00:00:00,20633404,Mark S. George,Ryan J. Gunselman,2195,2931
2009-04-05T00:00:00,20633404,Mark S. George,Edward Baron Short,2195,3021
2009-04-05T00:00:00,20633404,Mark S. George,Arthur R. Smith,2195,3048
2009-04-05T00:00:00,20633404,Mark S. George,Kenneth M. Spicer,2195,3074
2009-04-05T00:00:00,20633404,Mark S. George,Kelly Stephenson Barth,2195,3089
2009-04-05T00:00:00,20633404,Mark S. George,Istvan  Takacs,2195,3133
2009-04-05T00:00:00,20633404,Mark S. George,Thomas I. Epperson,2195,3159
2009-04-05T00:00:00,20633404,Mark S. George,Truman Roscoe Brown,2195,3176
2009-04-05T00:00:00,20633404,Mark S. George,James J. Prisciandaro,2195,3676
2009-04-05T00:00:00,20633404,Mark S. George,Sarah Louise Logan,2195,4362
2009-04-06T00:00:00,19349647,Dieter Georg Haemmerich,Marvin Michael Swindle,2244,3129
2009-04-06T00:00:00,19508642,Anna-liisa  Nieminen,John Jay Lemasters,1770,2535
2009-04-06T00:00:00,19508642,Anna-liisa  Nieminen,Eduardo  Maldonado,1770,3488
2009-04-07T00:00:00,19351784,Kenneth Michael Cummings,Anthony J. Alberg,3469,1751
2009-04-07T00:00:00,19351784,Kenneth Michael Cummings,Matthew J. Carpenter,3469,1936
2009-04-07T00:00:00,19351784,Kenneth Michael Cummings,Graham Walter Warren,3469,3660
2009-04-07T00:00:00,19351784,Kenneth Michael Cummings,Luca  Paoletti,3469,3727
2009-04-07T00:00:00,19351787,Kenneth Michael Cummings,Anthony J. Alberg,3469,1751
2009-04-07T00:00:00,19351787,Kenneth Michael Cummings,Matthew J. Carpenter,3469,1936
2009-04-07T00:00:00,19351787,Kenneth Michael Cummings,Graham Walter Warren,3469,3660
2009-04-07T00:00:00,19351787,Kenneth Michael Cummings,Luca  Paoletti,3469,3727
2009-04-07T00:00:00,19351865,Louis M Luttrell,James Arthur Cook,2570,2005
2009-04-07T00:00:00,19351865,Louis M Luttrell,Hesham M. M. El-shewy,2570,2123
2009-04-07T00:00:00,19351865,Louis M Luttrell,Hongkuan  Fan,2570,2139
2009-04-07T00:00:00,19351865,Louis M Luttrell,Ayad A Jaffa,2570,2359
2009-04-07T00:00:00,19351865,Louis M Luttrell,Deirdre Kuhl Luttrell,2570,2569
2009-04-07T00:00:00,19351865,Louis M Luttrell,Thomas A. Morinelli,2570,2700
2009-04-07T00:00:00,19351865,Louis M Luttrell,Mimi  Sohn,2570,3063
2009-04-07T00:00:00,19351865,Louis M Luttrell,Baby G. Tholanikunnel,2570,3152
2009-04-07T00:00:00,19351865,Louis M Luttrell,Michael E. Ullian,2570,3192
2009-04-07T00:00:00,19351865,Louis M Luttrell,Kusumam  Joseph,2570,3460
2009-04-07T00:00:00,19351865,Louis M Luttrell,Takamitsu  Saigusa,2570,3756
2009-04-07T00:00:00,19351865,Louis M Luttrell,Mi-hye  Lee,2570,4083
2009-04-07T00:00:00,19351865,Louis M Luttrell,Kathryn M. Appleton,2570,4351
2009-04-07T00:00:00,19351865,Louis M Luttrell,Ryan T. Kendall,2570,4380
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Wayne R Fitzgibbon,2700,2158
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Maria Nikolaevna Garnovskaya,2700,2184
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Andrew K. Gelasco,2700,2193
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Perry V. Halushka,2700,2251
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,John E. Oatis,2700,2767
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Michael E. Ullian,2700,3192
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Juan Carlos Q. Velez,2700,3212
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Mi-hye  Lee,2700,4083
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Kathryn M. Appleton,2700,4351
2009-04-07T00:00:00,19351865,Thomas A. Morinelli,Ryan T. Kendall,2700,4380
2009-04-07T00:00:00,19351865,Michael E. Ullian,Wayne R Fitzgibbon,3192,2158
2009-04-07T00:00:00,19351865,Michael E. Ullian,Maria Nikolaevna Garnovskaya,3192,2184
2009-04-07T00:00:00,19351865,Michael E. Ullian,Andrew K. Gelasco,3192,2193
2009-04-07T00:00:00,19351865,Michael E. Ullian,Debra J. Hazen-martin,3192,2287
2009-04-07T00:00:00,19351865,Michael E. Ullian,Thomas A. Morinelli,3192,2700
2009-04-07T00:00:00,19351865,Michael E. Ullian,Sally E. Self,3192,2998
2009-04-07T00:00:00,19351865,Michael E. Ullian,Rachel L. Sturdivant,3192,3113
2009-04-07T00:00:00,19351865,Michael E. Ullian,Nithin  Karakala,3192,3717
2009-04-07T00:00:00,19351865,Michael E. Ullian,Ryan T. Kendall,3192,4380
2009-04-07T00:00:00,19351865,Ryan T. Kendall,Louis M Luttrell,4380,2570
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Ronald E. Acierno,2926,1733
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Daniel Frank Gros,2926,2034
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Carla K. Danielson,2926,2037
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Rochelle F. Hanson,2926,2261
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Dean G. Kilpatrick,2926,2443
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Kristyn  Zajac,2926,2486
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Michael R. Mccart,2926,2622
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Jenna L. Mccauley,2926,2623
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Heidi S Resnick,2926,2879
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Benjamin E. Saunders,2926,2955
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Daniel W. Smith,2926,3051
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Sachin Kantilal Patel,2926,3599
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Cristina M. Lopez,2926,3630
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Tatiana M. Davidson,2926,3763
2009-04-07T00:00:00,19403215,Kenneth J. Ruggiero,Zachary W. Adams,2926,4300
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Zsolt  Ablonczy,2021,1730
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Lauren Elizabeth Ball,2021,1818
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Andrew K. Gelasco,2021,2193
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Masahiro  Kono,2021,2468
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Donald R. Menick,2021,2650
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Baerbel  Rohrer,2021,2908
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,William C. Wise,2021,3283
2009-04-08T00:00:00,19357286,Rosalie Kelsey Crouch,Jie  Fan,2021,3585
2009-04-08T00:00:00,19357286,Jie  Fan,Chung-jen Jen James Chou,3585,1979
2009-04-08T00:00:00,19357286,Jie  Fan,Craig E. Crosson,3585,2020
2009-04-08T00:00:00,19357286,Jie  Fan,Rosalie Kelsey Crouch,3585,2021
2009-04-08T00:00:00,19357286,Jie  Fan,Masahiro  Kono,3585,2468
2009-04-08T00:00:00,19357286,Jie  Fan,Baerbel  Rohrer,3585,2908
2009-04-09T00:00:00,19290594,Thomas A. Dix,Kyle P. Kokko,2072,3886
2009-04-09T00:00:00,19359651,Bruce I. Ovbiagele,Marc Ivor Chimowitz,3620,2663
2009-04-09T00:00:00,19359651,Bruce I. Ovbiagele,Robert Joseph Adams,3620,2894
2009-04-09T00:00:00,19359651,Bruce I. Ovbiagele,Steven A. Kautz,3620,3099
2009-04-09T00:00:00,19359651,Bruce I. Ovbiagele,Wu Wei  Feng,3620,3426
2009-04-09T00:00:00,19359651,Bruce I. Ovbiagele,Andrea D. Boan,3620,4002
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Marcelo Fernando Lopez,1953,2564
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Patrick J. Mulholland,1953,2722
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,John J. Woodward,1953,3290
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Minfu  Xu,1953,4162
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Elizabeth J Burnett,1953,4321
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,William Bailey Glen,1953,4328
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Jacqueline  Barker,1953,4338
2009-04-09T00:00:00,19389201,Lawrence J. Chandler,Justin T. Gass,1953,3847
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,Howard C. Becker,2722,1833
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,Lawrence J. Chandler,2722,1953
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,John J. Woodward,2722,3290
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,Dheeraj  Pelluru,2722,4045
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,Roda Rani Konadhode,2722,4127
2009-04-09T00:00:00,19389201,Patrick J. Mulholland,Elizabeth J Burnett,2722,4321
2009-04-10T00:00:00,19361902,Andrew Booth Lawson,David Gerhard Hoel,1729,2315
2009-04-10T00:00:00,19361902,Andrew Booth Lawson,Bidyut K. Mohanty,1729,2688
2009-04-10T00:00:00,19361902,Andrew Booth Lawson,Caitlyn Nicole Ellerbe,1729,4412
2009-04-10T00:00:00,19361902,Andrew Booth Lawson,John E. Vena,1729,3975
2009-04-13T00:00:00,19271753,Robert A Latour,Sherrill B Biggers,4628,4488
