year,pmid,author,coauthor,apid,cpid
2010-08-01T00:00:00,20186736,Michael J. Yost,Joshua Matthew Rhett,3595,3924
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Michael Sissay Ashenafi,2382,1784
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,William Thomas Creasman,2382,2019
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Jennifer L. Harper,2382,2271
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Matthew F. Kohler,2382,2467
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,John S. Metcalf,2382,2653
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Michelle Phillips Hudspeth,2382,2707
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Jenny Mccallister Riley,2382,4187
2010-08-01T00:00:00,20345222,Joseph M. Jenrette,Samuel Lewis Cooper,2382,3822
2010-08-01T00:00:00,20386968,Kevin J Bennett,Clara E. Dismuke,4409,2071
2010-08-01T00:00:00,20386968,Kevin J Bennett,Amy B. Martin,4409,4195
2010-08-01T00:00:00,20506234,Edwin A. Smith,Holly C. Mitchell,3052,2676
2010-08-01T00:00:00,20506234,Edwin A. Smith,Robin C. Muise-helmericks,3052,2730
2010-08-01T00:00:00,20506234,Edwin A. Smith,Charlton  Strange,3052,3106
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,James C. Oates,2202,2766
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Pengfei  Li,2202,4119
2010-08-01T00:00:00,20506343,Gary S. Gilkeson,Erin L Collins,2202,4322
2010-08-01T00:00:00,20506343,Richard M. Silver,Jennifer R. Bethard,3029,1852
2010-08-01T00:00:00,20506343,Richard M. Silver,Galina Stephanie Bogatkevich,3029,1867
2010-08-01T00:00:00,20506343,Richard M. Silver,Faye Naomi Hant,3029,2262
2010-08-01T00:00:00,20506343,Richard M. Silver,Russell A. Harley,3029,2267
2010-08-01T00:00:00,20506343,Richard M. Silver,Stanley  Hoffman,3029,2318
2010-08-01T00:00:00,20506343,Richard M. Silver,Mary C. Kral,3029,2474
2010-08-01T00:00:00,20506343,Richard M. Silver,Renata S. Leite,3029,2533
2010-08-01T00:00:00,20506343,Richard M. Silver,Margaret  Markiewicz,3029,2600
2010-08-01T00:00:00,20506343,Richard M. Silver,Holly C. Mitchell,3029,2676
2010-08-01T00:00:00,20506343,Richard M. Silver,Paul J. Nietert,3029,2751
2010-08-01T00:00:00,20506343,Richard M. Silver,Janardan P. Pandey,3029,2794
2010-08-01T00:00:00,20506343,Richard M. Silver,Susan Gayle Reed,3029,2870
2010-08-01T00:00:00,20506343,Richard M. Silver,Stephen I. Schabel,3029,2962
2010-08-01T00:00:00,20506343,Richard M. Silver,Edwin A. Smith,3029,3052
2010-08-01T00:00:00,20506343,Richard M. Silver,Charlton  Strange,3029,3106
2010-08-01T00:00:00,20506343,Richard M. Silver,Marian H. Taylor,3029,3140
2010-08-01T00:00:00,20506343,Richard M. Silver,Elena V. Tourkina,3029,3172
2010-08-01T00:00:00,20506343,Richard M. Silver,John C. Maize,3029,3701
2010-08-01T00:00:00,20506343,Richard M. Silver,Mee Keong Beon,3029,4314
2010-08-01T00:00:00,20536395,Mark S. Kindy,Carl  Atkinson,2445,1792
2010-08-01T00:00:00,20536395,Mark S. Kindy,Narayan R. Bhat,2445,1853
2010-08-01T00:00:00,20536395,Mark S. Kindy,Sebastiano  Gattoni-celli,2445,2188
2010-08-01T00:00:00,20536395,Mark S. Kindy,Tatyana Ivan Gudz,2445,2234
2010-08-01T00:00:00,20536395,Mark S. Kindy,David T. Marshall,2445,2602
2010-08-01T00:00:00,20536395,Mark S. Kindy,Kumar  Sambamurti,2445,2948
2010-08-01T00:00:00,20536395,Mark S. Kindy,Stephen  Tomlinson,2445,3168
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Sandra L. Fowler,2029,2168
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Scott W. Henggeler,2029,2293
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Michael R. Mccart,2029,2622
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Jeff  Randall,2029,2852
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Melisa D. Rowland,2029,2918
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Cindy M. Schaeffer,2029,2965
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Sonja K. Schoenwald,2029,2976
2010-08-01T00:00:00,20564683,Phillippe B. Cunningham,Cynthia Cupit Swenson,2029,3127
2010-08-01T00:00:00,20571434,Raymond F. Anton,Howard C. Becker,1774,1833
2010-08-01T00:00:00,20571434,Raymond F. Anton,Sarah W. Book,1774,1875
2010-08-01T00:00:00,20571434,Raymond F. Anton,Jeffrey S. Cluver,1774,1989
2010-08-01T00:00:00,20571434,Raymond F. Anton,Deborah V. Deas-nesmith,1774,2051
2010-08-01T00:00:00,20571434,Raymond F. Anton,Therese K. Killeen,1774,2442
2010-08-01T00:00:00,20571434,Raymond F. Anton,Patricia K. Latham,1774,2516
2010-08-01T00:00:00,20571434,Raymond F. Anton,Robert J. Malcolm,1774,2591
2010-08-01T00:00:00,20571434,Raymond F. Anton,Darlene H. Moak,1774,2684
2010-08-01T00:00:00,20571434,Raymond F. Anton,Donald L. Myrick,1774,2732
2010-08-01T00:00:00,20571434,Raymond F. Anton,Patrick K. Randall,1774,2853
2010-08-01T00:00:00,20571434,Raymond F. Anton,Adrian  Reuben,1774,2881
2010-08-01T00:00:00,20571434,Raymond F. Anton,Suzanne Thomas Withers,1774,3155
2010-08-01T00:00:00,20571434,Raymond F. Anton,Konstantin E. Voronin,1774,3223
2010-08-01T00:00:00,20571434,Raymond F. Anton,Robert F. Woolson,1774,3292
2010-08-01T00:00:00,20571434,Raymond F. Anton,Tara M. Wright,1774,3296
2010-08-01T00:00:00,20571434,Raymond F. Anton,Joseph P. Schacht,1774,4071
2010-08-01T00:00:00,20571434,Raymond F. Anton,Lindsay M. Squeglia,1774,4436
2010-08-01T00:00:00,20571434,Donald L. Myrick,Raymond F. Anton,2732,1774
2010-08-01T00:00:00,20571434,Donald L. Myrick,Robert J. Malcolm,2732,2591
2010-08-01T00:00:00,20571434,Donald L. Myrick,Konstantin E. Voronin,2732,3223
2010-08-01T00:00:00,20571434,Patrick K. Randall,Raymond F. Anton,2853,1774
2010-08-01T00:00:00,20571434,Patrick K. Randall,Sarah W. Book,2853,1875
2010-08-01T00:00:00,20571434,Patrick K. Randall,Ann-charlotte E. Granholm-bentley,2853,2220
2010-08-01T00:00:00,20571434,Patrick K. Randall,William Clyde Griffin,2853,2228
2010-08-01T00:00:00,20571434,Patrick K. Randall,Joshua Paul Smith,2853,2403
2010-08-01T00:00:00,20571434,Patrick K. Randall,Patricia K. Latham,2853,2516
2010-08-01T00:00:00,20571434,Patrick K. Randall,Marcelo Fernando Lopez,2853,2564
2010-08-01T00:00:00,20571434,Patrick K. Randall,Kennerly S. Patrick,2853,2800
2010-08-01T00:00:00,20571434,Patrick K. Randall,Adrian  Reuben,2853,2881
2010-08-01T00:00:00,20571434,Patrick K. Randall,Suzanne Thomas Withers,2853,3155
2010-08-01T00:00:00,20571434,Patrick K. Randall,Lynn M.p. Veatch,2853,3210
2010-08-01T00:00:00,20571434,Patrick K. Randall,Konstantin E. Voronin,2853,3223
2010-08-01T00:00:00,20571434,Patrick K. Randall,Tara M. Wright,2853,3296
2010-08-01T00:00:00,20571434,Patrick K. Randall,Heather A. Boger,2853,3362
2010-08-01T00:00:00,20571434,Patrick K. Randall,Joseph P. Schacht,2853,4071
2010-08-01T00:00:00,20571434,Patrick K. Randall,Justin T. Gass,2853,3847
2010-08-01T00:00:00,20571434,Konstantin E. Voronin,Raymond F. Anton,3223,1774
2010-08-01T00:00:00,20571434,Konstantin E. Voronin,Darlene H. Moak,3223,2684
2010-08-01T00:00:00,20571434,Konstantin E. Voronin,Donald L. Myrick,3223,2732
2010-08-01T00:00:00,20571434,Konstantin E. Voronin,Suzanne Thomas Withers,3223,3155
2010-08-01T00:00:00,20571434,Konstantin E. Voronin,Joseph P. Schacht,3223,4071
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Ronald E. Acierno,2443,1733
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Connie Lee Best,2443,1851
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Constance  Guille,2443,1996
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Carla K. Danielson,2443,2037
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Michael Andrew De Arellano,2443,2050
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Rochelle F. Hanson,2443,2261
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Kristyn  Zajac,2443,2486
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Michael R. Mccart,2443,2622
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Jenna L. Mccauley,2443,2623
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Heidi S Resnick,2443,2879
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Alyssa A. Rheingold,2443,2885
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Kenneth J. Ruggiero,2443,2926
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Benjamin E. Saunders,2443,2955
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Daniel W. Smith,2443,3051
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Wendy Anne Muzzy,2443,3766
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Melissa E. Milanak,2443,4289
2010-08-01T00:00:00,20602431,Dean G. Kilpatrick,Zachary W. Adams,2443,4300
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Sudie  Back,2623,1801
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Dean G. Kilpatrick,2623,2443
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Heidi S Resnick,2623,2879
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Kenneth J. Ruggiero,2623,2926
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Tatiana M. Davidson,2623,3763
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Zachary W. Adams,2623,4300
2010-08-01T00:00:00,20602431,Jenna L. Mccauley,Julianne C. Flanagan,2623,3877
2010-08-01T00:00:00,20602431,Heidi S Resnick,Ronald E. Acierno,2879,1733
2010-08-01T00:00:00,20602431,Heidi S Resnick,Connie Lee Best,2879,1851
2010-08-01T00:00:00,20602431,Heidi S Resnick,Constance  Guille,2879,1996
2010-08-01T00:00:00,20602431,Heidi S Resnick,Carla K. Danielson,2879,2037
2010-08-01T00:00:00,20602431,Heidi S Resnick,Michael Andrew De Arellano,2879,2050
2010-08-01T00:00:00,20602431,Heidi S Resnick,Rochelle F. Hanson,2879,2261
2010-08-01T00:00:00,20602431,Heidi S Resnick,Dean G. Kilpatrick,2879,2443
2010-08-01T00:00:00,20602431,Heidi S Resnick,Jerome E Kurent,2879,2490
2010-08-01T00:00:00,20602431,Heidi S Resnick,Jenna L. Mccauley,2879,2623
2010-08-01T00:00:00,20602431,Heidi S Resnick,Alyssa A. Rheingold,2879,2885
2010-08-01T00:00:00,20602431,Heidi S Resnick,Kenneth J. Ruggiero,2879,2926
2010-08-01T00:00:00,20602431,Heidi S Resnick,Benjamin E. Saunders,2879,2955
2010-08-01T00:00:00,20602431,Heidi S Resnick,Tatiana M. Davidson,2879,3763
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Ronald E. Acierno,2926,1733
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Daniel Frank Gros,2926,2034
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Carla K. Danielson,2926,2037
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Rochelle F. Hanson,2926,2261
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Dean G. Kilpatrick,2926,2443
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Kristyn  Zajac,2926,2486
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Michael R. Mccart,2926,2622
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Jenna L. Mccauley,2926,2623
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Heidi S Resnick,2926,2879
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Benjamin E. Saunders,2926,2955
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Daniel W. Smith,2926,3051
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Sachin Kantilal Patel,2926,3599
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Cristina M. Lopez,2926,3630
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Tatiana M. Davidson,2926,3763
2010-08-01T00:00:00,20602431,Kenneth J. Ruggiero,Zachary W. Adams,2926,4300
2010-08-01T00:00:00,20628317,Andre  Hebra,Christian J. Streck,1767,1981
2010-08-01T00:00:00,20628317,Andre  Hebra,Jeanne G. Hill,1767,2307
2010-08-01T00:00:00,20628317,Andre  Hebra,Sherron M. Jackson,1767,2357
2010-08-01T00:00:00,20628317,Andre  Hebra,Michelle Phillips Hudspeth,1767,2707
2010-08-01T00:00:00,20628317,Andre  Hebra,Henry B. Othersen,1767,2783
2010-08-01T00:00:00,20628317,Andre  Hebra,Robert A Cina,1767,2842
2010-08-01T00:00:00,20628317,Andre  Hebra,Stephen I. Schabel,1767,2962
2010-08-01T00:00:00,20628317,Andre  Hebra,W. Scott Russell,1767,3299
2010-08-01T00:00:00,20628317,Andre  Hebra,Aaron P. Lesher,1767,4236
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Michael Sissay Ashenafi,2382,1784
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,William Thomas Creasman,2382,2019
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Jennifer L. Harper,2382,2271
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Matthew F. Kohler,2382,2467
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,John S. Metcalf,2382,2653
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Michelle Phillips Hudspeth,2382,2707
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Jenny Mccallister Riley,2382,4187
2010-08-01T00:00:00,20628317,Joseph M. Jenrette,Samuel Lewis Cooper,2382,3822
2010-08-01T00:00:00,20628317,Michelle Phillips Hudspeth,Kenton R. Holden,2707,2320
2010-08-01T00:00:00,20628317,Michelle Phillips Hudspeth,John  Lazarchick,2707,2520
2010-08-01T00:00:00,20629574,Cheryl Patrice Lynch,Leonard Ehianu Egede,2014,2113
2010-08-01T00:00:00,20629574,Cheryl Patrice Lynch,Mulugeta Gebreselassie Gebregziabher,2014,2190
2010-08-01T00:00:00,20629574,Cheryl Patrice Lynch,Brad A. Keith,2014,2426
2010-08-01T00:00:00,20629574,Cheryl Patrice Lynch,Joni Strom Williams,2014,4144
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Maria De Fatima Falangola,3330,2656
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Maria Vittoria Spampinato,3330,3072
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Jens H. Jensen,3330,3457
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Andreana Miquela Benitez,3330,3610
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Leonardo Fator Gouvea Bonilha,3330,3694
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Xingju  Nie,3330,3776
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Chuyu  Lee,3330,4037
2010-08-01T00:00:00,20632416,Joseph A. Helpern,Vitria  Adisetiyo,3330,4157
2010-08-01T00:00:00,20632416,Jens H. Jensen,Maria De Fatima Falangola,3457,2656
2010-08-01T00:00:00,20632416,Jens H. Jensen,Truman Roscoe Brown,3457,3176
2010-08-01T00:00:00,20632416,Jens H. Jensen,Joseph A. Helpern,3457,3330
2010-08-01T00:00:00,20632416,Jens H. Jensen,Andreana Miquela Benitez,3457,3610
2010-08-01T00:00:00,20632416,Jens H. Jensen,Xingju  Nie,3457,3776
2010-08-01T00:00:00,20632416,Jens H. Jensen,Chuyu  Lee,3457,4037
2010-08-01T00:00:00,20632416,Jens H. Jensen,Vitria  Adisetiyo,3457,4157
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Evert A. Eriksson,1963,2134
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Jonathan S. Ralston,1963,2407
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Richard R. Drake,1963,3543
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Maria Nieva Andrada Salazar,1963,3712
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Luca  Paoletti,1963,3727
2010-08-01T00:00:00,20637918,Chadrick E. Denlinger,Jacob A. Klapper,1963,4219
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Jan Neil Basile,2747,1828
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Christopher M. Discolo,2747,1992
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Eric J. Lentsch,2747,2114
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Marion B. Gillespie,2747,2203
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,William Clyde Griffin,2747,2228
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Joshua David Hornig,2747,2328
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Paul R. Lambert,2747,2504
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Ted A. Meyer,2747,2655
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,James G. Ravenel,2747,2857
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Rodney J. Schlosser,2747,2970
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Lisa L. Steed,2747,3087
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Natalie A. Sutkowski,2747,3123
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,David R. White,2747,3268
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Pal  Suranyi,2747,3519
2010-08-01T00:00:00,20647121,Shaun A. Nguyen,Zachary Michael Soler,2747,3577
2010-08-01T00:00:00,20647121,David R. White,Charles M. Bowman,3268,1881
2010-08-01T00:00:00,20647121,David R. White,Carissa Carie Howle,3268,1934
2010-08-01T00:00:00,20647121,David R. White,Christopher M. Discolo,3268,1992
2010-08-01T00:00:00,20647121,David R. White,Marion B. Gillespie,3268,2203
2010-08-01T00:00:00,20647121,David R. White,Lucinda A Halstead,3268,2250
2010-08-01T00:00:00,20647121,David R. White,Meredith Ann Holcomb,3268,2319
2010-08-01T00:00:00,20647121,David R. White,Isabel  Virella-lowell,3268,2566
2010-08-01T00:00:00,20647121,David R. White,James Francis Mooney,3268,2693
2010-08-01T00:00:00,20647121,David R. White,Rodney J. Schlosser,3268,2970
2010-08-01T00:00:00,20647121,David R. White,Jennifer Konopa Mulligan,3268,3470
2010-08-01T00:00:00,20647121,David R. White,Zachary Michael Soler,3268,3577
2010-08-01T00:00:00,20648593,Eric T. Kimchi,Guangfu  Li,3842,3849
2010-08-01T00:00:00,20648593,Eric T. Kimchi,Kevin F. Staveley-o'carroll,3842,3882
2010-08-01T00:00:00,20648593,Kevin F. Staveley-o'carroll,Eric T. Kimchi,3882,3842
2010-08-01T00:00:00,20648593,Kevin F. Staveley-o'carroll,Guangfu  Li,3882,3849
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Phillip D. Bell,2158,1843
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Florence N. Hutchison,2158,2346
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Michael Gregory Janech,2158,2362
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Thomas A. Morinelli,2158,2700
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,David W. Ploth,2158,2822
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Sally E. Self,2158,2998
2010-08-01T00:00:00,20649874,Wayne R Fitzgibbon,Michael E. Ullian,2158,3192
2010-08-01T00:00:00,20649874,Sally E. Self,Milos N Budisavljevic,2998,1910
2010-08-01T00:00:00,20649874,Sally E. Self,Wayne R Fitzgibbon,2998,2158
2010-08-01T00:00:00,20649874,Sally E. Self,James C. Oates,2998,2766
2010-08-01T00:00:00,20649874,Sally E. Self,David W. Ploth,2998,2822
2010-08-01T00:00:00,20649874,Sally E. Self,Rachel L. Sturdivant,2998,3113
2010-08-01T00:00:00,20649874,Sally E. Self,Jana  Upshaw,2998,3196
2010-08-01T00:00:00,20649874,Sally E. Self,Daynna J. Wolff,2998,3285
2010-08-01T00:00:00,20649874,Sally E. Self,Satish N. Nadig,2998,3910
2010-08-01T00:00:00,20649874,Michael E. Ullian,Wayne R Fitzgibbon,3192,2158
2010-08-01T00:00:00,20649874,Michael E. Ullian,Maria Nikolaevna Garnovskaya,3192,2184
2010-08-01T00:00:00,20649874,Michael E. Ullian,Andrew K. Gelasco,3192,2193
2010-08-01T00:00:00,20649874,Michael E. Ullian,Debra J. Hazen-martin,3192,2287
2010-08-01T00:00:00,20649874,Michael E. Ullian,Thomas A. Morinelli,3192,2700
2010-08-01T00:00:00,20649874,Michael E. Ullian,Sally E. Self,3192,2998
2010-08-01T00:00:00,20649874,Michael E. Ullian,Rachel L. Sturdivant,3192,3113
2010-08-01T00:00:00,20649874,Michael E. Ullian,Nithin  Karakala,3192,3717
2010-08-01T00:00:00,20649874,Michael E. Ullian,Ryan T. Kendall,3192,4380
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Charles S. Greenberg,2202,2025
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Florence N. Hutchison,2202,2346
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Diane L. Kamen,2202,2416
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Margaret  Markiewicz,2202,2600
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Tamara Kristine Nowling,2202,2762
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,James C. Oates,2202,2766
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Janardan P. Pandey,2202,2794
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Baerbel  Rohrer,2202,2908
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Edwin A. Smith,2202,3052
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Ida J. Spruill,2202,3078
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Stephen  Tomlinson,2202,3168
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Xian-kui  Zhang,2202,3321
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Paula Sofia Amaral Sal Ramos,2202,3527
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Melissa Ann Cunningham,2202,3635
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Mara Lindsay Lennard Richard,2202,4084
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Pengfei  Li,2202,4119
2010-08-01T00:00:00,20650877,Gary S. Gilkeson,Erin L Collins,2202,4322
2010-08-01T00:00:00,20651257,William T. Basco,Anne Lintzenich Andrews,1827,1741
2010-08-01T00:00:00,20651257,William T. Basco,Alexander W. Chessman,1827,1968
2010-08-01T00:00:00,20651257,William T. Basco,Kenton R. Holden,1827,2320
2010-08-01T00:00:00,20651257,William T. Basco,Henry M. Lemon,1827,2536
2010-08-01T00:00:00,20651257,William T. Basco,James T. Mcelligott,1827,2632
2010-08-01T00:00:00,20651257,William T. Basco,John Routt Reigart,1827,2874
2010-08-01T00:00:00,20651257,William T. Basco,James R. Roberts,1827,2902
2010-08-01T00:00:00,20651257,William T. Basco,Kit N. Simpson,1827,3033
2010-08-01T00:00:00,20651257,William T. Basco,Ronald J. Teufel,1827,3146
2010-08-01T00:00:00,20651257,James R. Roberts,William T. Basco,2902,1827
2010-08-01T00:00:00,20651257,James R. Roberts,Jennifer Michele Braden,2902,1886
2010-08-01T00:00:00,20651257,James R. Roberts,James T. Mcelligott,2902,2632
2010-08-01T00:00:00,20651257,James R. Roberts,John Routt Reigart,2902,2874
2010-08-01T00:00:00,20656169,Rupalben H. Trivedi,Craig E. Crosson,3179,2020
2010-08-01T00:00:00,20656169,Rupalben H. Trivedi,Matthew John Nutaitis,3179,2678
2010-08-01T00:00:00,20656169,Rupalben H. Trivedi,Richard A. Saunders,3179,2956
2010-08-01T00:00:00,20656169,Rupalben H. Trivedi,Marion Edward Wilson,3179,3281
2010-08-01T00:00:00,20657340,Joel B. Cochran,David M. Habib,1995,2242
2010-08-01T00:00:00,20657340,Joel B. Cochran,Joseph D. Losek,1995,2565
2010-08-01T00:00:00,20657340,Joel B. Cochran,Sarah E. Gay,1995,2993
2010-08-01T00:00:00,20657340,Joel B. Cochran,Fred W. Tecklenburg,1995,3143
2010-08-01T00:00:00,20657340,Joel B. Cochran,Donald B. Wiest,1995,3272
2010-08-01T00:00:00,20657340,David M. Habib,Joel B. Cochran,2242,1995
2010-08-01T00:00:00,20657340,David M. Habib,Sandra S. Garner,2242,2183
2010-08-01T00:00:00,20657340,David M. Habib,Fred W. Tecklenburg,2242,3143
2010-08-01T00:00:00,20657340,David M. Habib,Sally A. Webb,2242,3254
2010-08-01T00:00:00,20657340,Joseph D. Losek,Joel B. Cochran,2565,1995
2010-08-01T00:00:00,20657340,Joseph D. Losek,Joseph Vanlear Dobson,2565,2081
2010-08-01T00:00:00,20657340,Joseph D. Losek,David M. Habib,2565,2242
2010-08-01T00:00:00,20657340,Joseph D. Losek,Benjamin F. Jackson,2565,2356
2010-08-01T00:00:00,20657340,Joseph D. Losek,Sherron M. Jackson,2565,2357
2010-08-01T00:00:00,20657340,Joseph D. Losek,Rachel E. Tuuri,2565,2880
2010-08-01T00:00:00,20657340,Joseph D. Losek,Terry C. Dixon,2565,3142
2010-08-01T00:00:00,20657340,Joseph D. Losek,Fred W. Tecklenburg,2565,3143
2010-08-01T00:00:00,20657340,Joseph D. Losek,Mary O. Titus-dalu,2565,3161
2010-08-01T00:00:00,20657340,Joseph D. Losek,Jana  Upshaw,2565,3196
2010-08-01T00:00:00,20657340,Joseph D. Losek,Sally A. Webb,2565,3254
